Date,LargeCap,MidCap,SmallCap,EAFE,EM,AggBond,Treasury,HighYield,Corporate,REIT,Commodity,Gold
2014-08-06,0.2,0.2,0.2,0.2,0.2,0.8783279061317444,0.7322798371315002,0.0005840063095092773,0.7607643008232117,0.0002772212028503418,0.4302632510662079,0.04352618753910065
2014-08-07,0.2,0.2,0.2,0.2,0.2,0.8805914521217346,0.7418299913406372,0.0020734071731567383,0.8053315281867981,0.0002772212028503418,0.4726095199584961,0.03666425868868828
2014-08-08,0.2,0.2,0.2,0.2,0.2,0.8900535702705383,0.7632043957710266,0.001414179801940918,0.7592750787734985,0.0002772212028503418,0.5317184329032898,0.031393952667713165
2014-08-11,0.2,0.2,0.2,0.2,0.2,0.8985461592674255,0.7825998663902283,0.0024943947792053223,0.76584792137146,0.0002772212028503418,0.5773876309394836,0.02659960649907589
2014-08-12,0.2,0.2,0.2,0.2,0.2,0.9041426777839661,0.8001343011856079,0.05615109205245972,0.8155533075332642,0.0002772212028503418,0.6109655499458313,0.022393763065338135
2014-08-13,0.2,0.2,0.2,0.2,0.2,0.910763144493103,0.8054441809654236,0.08348852396011353,0.7648428082466125,0.0002772212028503418,0.5262066125869751,0.019078301265835762
2014-08-14,0.2,0.2,0.2,0.2,0.2,0.9180363416671753,0.8199166059494019,0.9890541434288025,0.7997261881828308,0.0002772212028503418,0.5497963428497314,0.016433948650956154
2014-08-15,0.2,0.2,0.2,0.2,0.2,0.92472243309021,0.8346814513206482,0.997526228427887,0.8319059610366821,0.0002772212028503418,0.46329936385154724,0.053899843245744705
2014-08-18,0.2,0.2,0.2,0.2,0.2,0.9309406280517578,0.8483912944793701,0.994868814945221,0.8806859254837036,0.0002772212028503418,0.39159008860588074,0.050580404698848724
2014-08-19,0.2,0.2,0.2,0.2,0.2,0.9343581199645996,0.8607151508331299,0.9967564344406128,0.8386456370353699,0.0002772212028503418,0.3305472135543823,0.04257317632436752
2014-08-20,0.2,0.2,0.2,0.2,0.2,0.9122517108917236,0.867552638053894,0.9903711080551147,0.7764328718185425,0.0002772212028503418,0.28096258640289307,0.03582799434661865
2014-08-21,0.2,0.2,0.2,0.2,0.2,0.9051316380500793,0.8671168684959412,0.9991732239723206,0.7061241865158081,0.0002772212028503418,0.24465645849704742,0.030142785981297493
2014-08-22,0.2,0.2,0.2,0.2,0.2,0.9113861918449402,0.8779569268226624,0.9989261627197266,0.7561415433883667,0.0002772212028503418,0.23028995096683502,0.025363557040691376
